Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-22 00:00:00-04:00,5319.27978515625,5341.8798828125,5256.93017578125,5306.0400390625,14473700000,0.0,0.0
2024-05-29 00:00:00-04:00,5278.72998046875,5302.10986328125,5191.68017578125,5291.33984375,20563480000,0.0,0.0
2024-06-05 00:00:00-04:00,5314.47998046875,5375.9501953125,5297.64013671875,5375.31982421875,18084520000,0.0,0.0
2024-06-12 00:00:00-04:00,5409.1298828125,5490.3798828125,5402.509765625,5487.02978515625,17924040000,0.0,0.0
2024-06-19 00:00:00-04:00,5499.990234375,5505.52978515625,5446.56005859375,5469.2998046875,17909570000,0.0,0.0
2024-06-26 00:00:00-04:00,5460.7099609375,5523.64013671875,5446.52978515625,5509.009765625,21171380000,0.0,0.0
2024-07-03 00:00:00-04:00,5507.43994140625,5590.75,5507.419921875,5576.97998046875,11851140000,0.0,0.0
2024-07-10 00:00:00-04:00,5591.259765625,5669.669921875,5576.52978515625,5667.2001953125,18719560000,0.0,0.0
2024-07-17 00:00:00-04:00,5610.06982421875,5622.490234375,5497.0400390625,5555.740234375,18889920000,0.0,0.0
2024-07-24 00:00:00-04:00,5505.83984375,5508.0400390625,5390.9501953125,5436.43994140625,19334150000,0.0,0.0
2024-07-31 00:00:00-04:00,5505.58984375,5566.16015625,5119.259765625,5240.02978515625,24430420000,0.0,0.0
2024-08-07 00:00:00-04:00,5293.1298828125,5436.5,5195.5400390625,5434.43017578125,19100630000,0.0,0.0
2024-08-14 00:00:00-04:00,5442.35986328125,5620.509765625,5415.91015625,5597.1201171875,16677520000,0.0,0.0
2024-08-21 00:00:00-04:00,5603.08984375,5651.6201171875,5560.9501953125,5625.7998046875,15130700000,0.0,0.0
2024-08-28 00:00:00-04:00,5624.509765625,5651.3701171875,5504.330078125,5528.93017578125,14171290000,0.0,0.0
2024-09-04 00:00:00-04:00,5506.68017578125,5552.990234375,5402.6201171875,5495.52001953125,18496710000,0.0,0.0
2024-09-11 00:00:00-04:00,5496.419921875,5670.81005859375,5406.9599609375,5634.580078125,17875980000,0.0,0.0
2024-09-18 00:00:00-04:00,5641.68017578125,5735.31982421875,5615.080078125,5732.93017578125,22985440000,0.0,0.0
2024-09-25 00:00:00-04:00,5733.64990234375,5767.3701171875,5703.52978515625,5762.47998046875,16340350000,0.0,0.0
